YEAR,TEAM,SEED,ROUND,K TEMPO,KADJ T,K OFF,KO RANK,KADJ O,K DEF,KD RANK,KADJ D,KADJ EM,BADJ EM,BADJ O,BADJ D,BARTHAG,GAMES,W,L,WIN%,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,OP OREB%,OP DREB%,RAW T,2PT%,2PT%D,3PT%,3PT%D,BLK%,BLKED%,AST%,OP AST%,2PTR,3PTR,2PTRD,3PTRD,BADJ T,AVG HGT,EFF HGT,EXP,TALENT,FT%,OP FT%,PPPO,PPPD,ELITE SOS,WAB,EFGD% RANK,BADJT RANK,TEAM NO,TR RANK,TR RATING,V 1-25 WINS,V 1-25 LOSS,V 26-50 WINS,V 26-50 LOSS,V 51-100 WINS,V 51-100 LOSS,HI,LO,LAST,SOS RANK,SOS RATING,SOS HI,SOS LO,SOS LAST,LUCK RANK,LUCK RATING,LUCK V 1-25 WINS,LUCK V 1-25 LOSS,LUCK V 26-50 WINS,LUCK V 26-50 LOSS,LUCK V 51-100 WINS,LUCK V 51-100 LOSS,LUCK HI,LUCK LO,LUCK LAST,CONSISTENCY RANK,CONSISTENCY TR RATING,CONSISTENCY V 1-25 WINS,CONSISTENCY V 1-25 LOSS,CONSISTENCY V 26-50 WINS,CONSISTENCY V 26-50 LOSS,CONSISTENCY V 51-100 WINS,CONSISTENCY V 51-100 LOSS,CONSISTENCY HI,CONSISTENCY LO,CONSISTENCY LAST
2021,San Diego St.,6,64,66.8552,66.0736,109.872,29,110.835,91.4916,10,89.5391,21.296,22.0,111.3,89.3,0.926,26,22,4,84.61538,52.7,46.7,34.3,32.7,16.9,22.5,29.9,75.6,24.4,70.1,66.9,50.5,44.6,37.5,32.8,10.0,8.2,53.7,60.2,60.5,39.5,54.5,45.5,66.9,76.552,79.793,2.399,26.167,71.9,73.2,1.097,0.912,18.796,3.1,41,284,827,26,14.5,0,0,2,3,8,1,23,49,26,89,5.4,29,93,89,68,1.3,0,0,0,0,7,2,6,223,68,85,9.3,0,0,4,0,1,1,14,310,86
2021,St. Bonaventure,9,64,65.1656,65.1595,108.487,45,111.309,92.6373,17,90.4885,20.8204,18.2,110.1,91.9,0.889,20,16,4,80.0,50.5,45.5,27.8,28.3,16.9,19.5,33.6,71.6,28.4,66.4,65.3,49.3,45.1,35.4,30.6,12.4,7.8,56.8,57.6,68.1,31.9,56.8,43.2,65.5,77.32,79.475,1.928,0.359,73.4,65.1,1.08,0.924,21.02,1.9,14,326,826,36,13.0,0,0,1,1,5,3,35,82,36,80,6.2,51,148,82,72,1.2,2,1,0,0,2,0,3,166,98,88,9.4,0,0,1,0,0,0,3,108,97
2021,Syracuse,11,16,69.6241,69.2068,108.366,46,113.82,101.139,161,97.5937,16.2268,14.9,112.2,97.3,0.837,25,16,9,64.0,50.7,48.5,28.4,25.1,16.0,20.8,30.3,66.2,33.8,69.7,69.7,50.8,49.2,33.8,31.7,14.4,8.9,56.5,68.6,60.8,39.2,56.1,43.9,70.1,78.118,80.591,1.527,64.21,78.4,74.9,1.082,1.009,28.455,0.5,106,135,825,42,12.3,1,3,2,4,6,2,30,73,42,50,9.1,42,281,49,135,0.4,1,1,0,0,3,4,2,247,136,301,12.1,0,0,1,0,1,0,2,341,301
2021,Tennessee,5,64,68.813,67.3118,105.227,90,108.804,91.6883,13,87.7414,21.0624,20.3,108.5,88.2,0.916,26,18,8,69.23077,50.1,45.9,35.1,31.1,18.2,22.9,31.4,71.4,28.6,68.6,68.8,49.8,44.8,33.8,31.8,14.4,6.8,59.2,45.1,65.7,34.3,61.9,38.1,67.8,77.4,79.179,1.471,75.912,74.6,73.1,1.054,0.919,29.656,2.3,25,245,824,15,16.5,3,3,3,2,5,3,3,28,15,34,10.1,12,143,33,256,-0.9,2,1,1,0,2,2,50,275,257,323,12.6,0,0,0,0,3,1,3,339,320
2021,Texas,3,64,69.609,69.2079,106.848,64,113.848,97.8468,76,93.2661,20.5822,20.9,113.6,92.7,0.912,26,19,7,73.07692,52.9,46.7,34.0,36.7,20.2,17.8,31.3,73.1,26.9,68.7,69.6,52.4,45.8,35.7,32.3,10.1,9.6,49.7,41.3,58.1,41.9,66.6,33.4,70.0,77.84,81.487,2.109,88.6,70.8,68.1,1.065,0.974,32.75,4.2,41,140,823,14,16.5,5,5,4,2,1,0,3,19,14,11,11.9,2,279,11,45,1.6,2,1,4,0,2,1,8,179,45,20,8.0,5,4,0,0,0,0,20,325,21
2021,Texas Southern,16,64,73.4549,71.9846,99.7677,197,98.9834,95.3916,45,105.038,-6.05453,-5.3,97.9,103.2,0.353,23,15,8,65.21739,48.3,46.5,38.9,33.8,21.5,19.4,32.9,73.6,26.4,67.1,73.4,51.0,45.2,27.7,32.4,12.4,8.1,44.2,49.0,72.2,27.8,62.1,37.9,72.5,77.58,80.188,2.509,13.802,70.8,69.8,0.997,0.949,12.242,-4.4,33,49,822,215,-4.0,0,0,0,2,0,3,201,242,215,317,-7.1,55,324,317,83,1.2,1,3,1,0,2,3,49,322,81,8,7.4,0,1,0,1,3,4,2,322,8
2021,Texas Tech,6,32,66.9686,65.3672,107.923,54,112.362,93.8813,24,91.4155,20.9465,20.2,111.5,91.3,0.909,27,17,10,62.96296,49.7,47.8,39.3,36.5,16.3,23.8,33.8,70.0,30.0,66.2,67.0,48.7,44.8,34.6,35.0,12.6,7.2,50.9,44.8,68.6,31.4,61.4,38.6,66.6,77.012,78.709,1.42,53.387,71.1,68.3,1.081,0.938,32.227,0.9,70,297,821,11,17.0,3,8,2,2,1,0,3,16,11,16,11.5,10,292,17,310,-1.9,0,2,4,1,2,4,31,324,311,18,7.8,2,5,1,0,0,0,11,314,18
2021,UC Santa Barbara,12,64,66.6897,66.1183,109.661,31,109.242,94.1696,29,97.0104,12.2317,11.9,108.1,96.2,0.793,24,20,4,83.33333,53.0,47.7,35.5,28.0,16.5,20.8,28.2,75.5,24.5,71.8,66.7,53.4,46.6,34.8,33.4,7.0,6.0,58.1,44.4,66.2,33.8,69.1,30.9,66.6,77.357,80.946,2.321,53.867,76.3,76.2,1.097,0.943,11.813,0.1,68,297,820,90,6.4,0,0,0,0,0,0,83,135,90,166,-1.9,126,340,166,44,1.6,0,0,3,1,3,0,44,239,44,208,10.8,4,1,6,0,2,0,23,323,208
2021,UCLA,11,4,65.2619,64.6928,108.256,48,113.403,102.131,195,97.4859,15.9175,18.0,114.2,96.2,0.878,26,17,9,65.38462,52.0,50.7,32.6,28.0,16.7,17.6,30.8,75.8,24.2,69.2,65.3,50.6,49.4,36.7,35.1,7.8,7.1,51.6,49.4,68.3,31.7,61.0,39.0,65.5,77.295,79.632,1.376,82.595,72.1,73.6,1.083,1.019,34.379,2.6,200,326,819,38,12.6,1,4,2,2,7,3,23,48,38,49,9.1,11,76,48,122,0.6,1,1,0,1,1,3,16,330,121,49,8.6,0,0,0,1,3,1,24,330,49
2021,UNC Greensboro,13,64,70.3313,68.4895,104.391,104,104.118,95.5017,47,95.9651,8.15332,4.2,101.6,97.4,0.619,29,21,8,72.41379,48.2,48.1,23.8,36.4,15.6,21.0,32.4,74.1,25.9,67.6,70.3,50.3,48.3,30.0,31.9,11.5,6.5,44.1,49.5,61.1,38.9,57.9,42.1,69.2,77.023,81.265,1.735,14.285,68.3,70.5,1.042,0.954,10.509,-3.4,88,179,818,102,5.1,0,0,0,0,1,2,78,134,103,146,-0.7,67,195,146,137,0.4,5,1,0,1,2,0,48,338,137,114,9.7,3,0,0,0,0,1,9,246,115
2021,USC,6,8,67.5611,67.2898,108.537,44,112.883,94.8746,41,90.6583,22.2245,23.1,113.3,90.2,0.932,29,22,7,75.86207,52.1,45.4,37.5,24.8,18.1,17.4,35.7,72.7,27.3,64.3,67.5,52.1,42.2,34.8,34.2,13.4,7.1,50.3,52.9,68.8,31.2,64.7,35.3,68.1,79.377,82.589,1.679,47.985,64.7,72.8,1.089,0.948,32.675,5.5,12,231,817,21,15.9,0,4,5,1,9,2,8,71,21,51,9.0,22,285,51,130,0.5,2,1,1,0,3,0,29,206,130,237,11.2,0,0,3,0,4,1,29,336,238
2021,Utah St.,11,64,69.4931,68.8615,104.427,102,105.729,89.3923,6,89.2192,16.51,15.4,104.4,89.0,0.862,27,19,8,70.37037,49.8,45.6,29.4,26.1,19.7,19.7,35.3,78.7,21.3,64.7,69.5,49.6,42.9,33.6,33.0,14.6,8.8,60.6,51.7,67.5,32.5,59.8,40.2,69.9,78.146,81.316,1.486,17.726,71.8,73.8,1.045,0.895,17.758,-1.1,19,144,816,45,12.1,0,0,2,2,4,4,35,119,45,95,4.6,34,134,95,280,-1.3,0,1,0,0,7,3,111,341,280,244,11.3,1,0,2,0,2,2,111,338,244
2021,VCU,10,64,70.2879,69.8256,101.518,163,105.49,92.1215,15,89.5783,15.9115,14.6,104.2,89.6,0.85,26,19,7,73.07692,50.9,45.8,34.0,35.4,20.7,23.6,28.5,68.6,31.4,71.5,70.3,51.7,45.9,32.9,30.5,14.8,8.5,52.7,51.2,65.1,34.9,64.9,35.1,70.9,77.196,80.061,1.229,38.761,76.1,69.4,1.015,0.922,22.145,1.0,23,98,815,55,10.5,0,1,4,3,6,2,42,97,54,78,6.5,17,97,79,23,2.1,1,0,0,0,3,3,10,127,17,145,10.1,0,1,0,0,3,3,10,334,156
2021,Villanova,5,16,66.2426,65.0666,113.621,9,118.602,100.98,155,95.984,22.6184,21.3,118.5,97.2,0.907,22,16,6,72.72727,52.8,51.8,30.0,25.8,13.5,19.0,27.9,75.2,24.8,72.1,66.2,52.8,51.0,35.2,35.4,4.4,8.9,57.8,48.7,55.4,44.6,59.4,40.6,65.9,77.985,80.415,1.829,73.753,76.5,68.2,1.134,1.008,30.52,3.1,247,316,814,8,17.9,3,1,2,1,8,4,2,9,8,28,10.4,2,49,28,248,-0.8,0,0,2,0,4,4,16,271,248,233,11.2,1,0,0,0,3,0,19,325,234
2021,Virginia,4,64,60.7903,60.0732,112.421,14,115.637,98.7173,97,92.9824,22.6542,20.9,114.8,93.9,0.91,24,18,6,75.0,56.1,47.9,22.0,24.6,15.4,15.2,23.1,77.4,22.6,76.9,60.8,55.3,46.1,38.1,34.0,13.0,7.7,55.1,52.7,57.7,42.3,62.8,37.2,60.9,77.712,82.282,1.879,55.537,81.7,74.1,1.123,0.989,30.502,3.5,76,347,813,18,16.2,1,2,6,2,4,2,2,21,18,32,10.2,7,251,31,100,0.8,1,0,2,1,3,1,67,341,101,196,10.7,1,0,0,0,1,1,58,343,197
2021,Virginia Tech,10,64,66.4982,66.1503,106.985,60,110.048,97.7696,75,94.8276,15.2207,14.2,108.7,94.5,0.833,21,15,6,71.42857,52.5,48.4,33.2,30.9,17.3,17.6,28.4,75.7,24.3,71.6,66.5,51.7,47.6,35.7,33.0,11.8,10.0,56.6,46.6,59.0,41.0,60.7,39.3,67.4,76.42,79.897,1.562,28.989,69.7,69.9,1.072,0.974,23.498,0.9,100,263,812,43,12.3,2,1,2,4,2,1,28,59,43,64,7.9,31,284,65,85,1.1,1,0,1,1,1,1,5,111,83,305,12.2,0,0,0,0,0,1,35,320,305
2021,West Virginia,3,32,70.6837,69.6016,107.886,55,116.128,100.446,142,95.8073,20.3206,20.2,115.1,94.9,0.902,27,18,9,66.66667,48.7,50.2,39.4,28.5,17.0,20.7,35.6,68.7,31.3,64.4,70.7,46.4,51.3,35.7,32.3,7.6,6.4,52.3,52.0,66.9,33.1,62.7,37.3,70.5,77.153,80.142,1.787,44.317,71.7,69.4,1.079,1.006,34.198,3.0,180,112,811,17,16.2,4,4,1,5,5,0,6,20,17,13,11.9,3,40,13,159,0.2,3,2,3,2,3,2,1,203,159,5,6.9,4,3,3,0,0,1,1,316,5
2021,Wichita St.,11,68,67.952,67.5992,104.413,103,109.988,100.617,150,98.4414,11.5469,11.4,109.4,98.0,0.78,19,14,5,73.68421,47.6,47.1,38.2,29.7,15.9,18.1,29.8,66.6,33.4,70.2,68.0,44.7,47.6,34.5,30.8,9.2,8.2,53.7,51.0,58.9,41.1,61.8,38.2,68.4,76.436,79.135,1.861,37.445,69.9,68.9,1.043,1.005,24.799,1.3,48,216,810,80,7.8,1,1,0,2,1,1,68,103,80,92,5.0,42,242,91,5,3.3,0,2,1,1,2,0,3,267,5,25,8.1,2,1,2,0,5,1,9,147,22
2021,Winthrop,12,64,72.7021,73.6395,109.293,36,105.093,91.6949,14,96.1535,8.93908,8.7,104.8,96.1,0.73,24,23,1,95.83333,53.0,49.0,35.7,33.8,19.5,22.5,35.6,77.8,22.2,64.4,72.7,53.0,49.2,35.3,32.4,6.7,9.0,53.6,43.4,60.7,39.3,63.6,36.4,74.7,76.674,79.375,1.933,6.77,68.6,66.2,1.094,0.919,5.045,1.0,128,11,809,96,5.8,0,0,0,0,1,0,64,114,96,269,-5.3,60,272,269,14,2.5,0,0,3,0,0,0,3,203,14,59,8.9,1,0,0,0,2,0,5,220,61
2021,Wisconsin,9,32,65.7692,64.9341,105.076,91,112.522,97.043,66,89.8672,22.6545,21.1,111.4,90.3,0.918,29,17,12,58.62069,49.4,47.9,26.9,28.5,13.5,17.8,23.7,74.9,25.1,76.3,65.8,46.3,47.1,36.0,33.0,10.4,11.0,54.3,53.0,59.2,40.8,65.8,34.2,65.9,77.973,81.638,2.316,55.41,76.7,71.2,1.05,0.97,37.996,2.1,76,316,808,20,15.9,0,9,7,2,5,1,6,21,20,5,12.7,3,265,5,270,-1.0,1,0,1,0,1,4,29,304,270,103,9.6,0,0,2,0,3,2,29,290,103
2019,Abilene Christian,15,64,66.5681,66.0042,107.102,87,103.625,96.7466,43,101.539,2.08626,1.2,102.2,101.0,0.534,29,23,6,79.31034,52.4,49.6,34.5,38.4,17.4,23.4,27.7,72.2,27.8,72.3,66.6,49.8,49.2,38.3,33.5,7.5,8.2,57.6,48.9,65.8,34.2,66.6,33.4,67.1,75.895,79.024,2.044,1.775,72.3,72.3,1.068,0.967,7.994,-2.5,129,280,807,164,0.1,0,1,0,0,0,0,164,264,164,316,-6.4,264,339,316,17,2.9,2,0,0,0,3,2,3,286,18,20,8.3,4,2,3,0,0,0,1,286,20
2019,Arizona St.,11,64,72.1332,70.4917,106.426,102,109.774,99.8027,94,98.5646,11.2091,11.0,108.9,97.9,0.773,32,22,10,68.75,50.8,48.6,43.6,38.6,18.5,18.9,32.5,73.6,26.4,67.5,72.1,50.6,47.2,34.1,33.6,9.7,9.1,51.1,54.8,64.3,35.7,56.5,43.5,71.8,77.624,80.314,1.328,71.073,67.1,70.9,1.062,0.997,21.239,0.2,79,57,806,49,10.3,2,1,3,2,8,3,25,51,49,64,6.2,17,265,64,96,1.1,3,0,1,1,2,1,21,195,96,279,11.1,1,0,2,0,6,0,22,309,279
2019,Auburn,5,4,68.8594,67.5363,113.662,14,119.571,99.1996,77,96.2397,23.3317,23.5,119.4,95.9,0.926,34,25,9,73.52941,54.2,51.8,31.0,36.6,17.5,25.3,32.7,67.1,32.9,67.3,68.9,51.3,50.4,38.1,35.6,16.0,12.1,53.0,51.8,50.4,49.6,55.9,44.1,69.3,76.563,79.991,2.174,57.754,71.6,71.2,1.138,0.989,32.322,6.1,226,152,805,11,17.7,3,5,3,3,11,1,3,15,12,16,10.4,3,191,23,230,-0.5,1,1,2,0,3,2,74,342,237,306,11.4,1,1,3,1,5,2,74,334,262
2019,Baylor,9,32,66.6446,65.2511,107.248,83,113.517,100.481,114,98.2238,15.2935,13.9,112.0,98.1,0.821,32,19,13,59.375,50.9,48.6,32.6,36.5,19.9,18.5,38.1,71.2,28.8,61.9,66.7,50.9,47.1,34.0,34.1,13.9,12.2,54.3,55.3,59.6,40.4,62.2,37.8,66.7,76.915,79.891,1.457,57.749,67.4,68.0,1.071,1.004,32.475,0.9,79,294,804,43,11.1,3,6,5,3,5,2,35,79,43,38,8.8,29,343,37,160,0.2,2,4,0,0,1,1,64,353,158,298,11.3,0,0,1,0,0,4,64,353,299
2019,Belmont,11,64,74.2457,71.1231,116.393,5,114.834,99.6691,89,101.76,13.0739,12.1,113.4,101.3,0.785,30,25,5,83.33333,57.8,48.9,28.1,27.7,15.4,16.3,25.6,75.7,24.3,74.4,74.2,59.5,47.2,37.1,34.7,9.1,10.3,61.9,44.5,56.2,43.8,65.3,34.7,72.5,77.45,81.377,1.44,6.407,73.6,69.8,1.16,0.997,14.18,1.4,94,33,803,58,8.8,0,1,0,0,4,1,54,133,58,130,0.4,46,170,129,71,1.5,0,0,1,0,3,2,9,219,71,161,10.1,3,0,3,0,2,0,2,219,161
2019,Bradley,15,64,65.8042,65.0632,100.293,246,100.892,98.6984,66,101.25,-0.35828,-1.1,100.0,101.1,0.469,33,19,14,57.57576,49.7,47.6,36.3,35.3,18.9,18.6,27.1,73.3,26.7,72.9,65.8,46.7,46.4,36.8,33.0,11.5,7.2,52.2,53.6,64.8,35.2,60.4,39.6,66.4,76.734,80.105,1.997,3.589,69.2,71.9,1.004,0.986,11.714,-7.6,41,305,802,154,0.6,0,0,1,0,0,0,132,214,154,151,-0.5,134,332,151,62,1.7,0,2,0,1,3,1,11,267,63,309,11.5,0,2,1,0,0,2,120,332,309
2019,Buffalo,6,32,74.6814,73.7602,112.955,17,114.89,94.4045,13,94.5531,20.337,18.0,113.2,95.2,0.88,33,30,3,90.90909,53.4,47.2,32.2,31.5,15.6,20.4,31.6,73.3,26.7,68.4,74.7,55.8,48.8,33.6,29.7,10.5,8.5,55.0,40.1,56.1,43.9,63.9,36.1,75.2,76.493,79.782,2.316,7.39,68.8,69.6,1.13,0.946,17.002,5.7,31,10,801,25,14.3,0,1,1,0,4,0,19,66,25,89,3.4,9,209,89,43,2.2,4,0,2,0,5,1,2,87,43,166,10.1,1,0,2,0,3,0,30,302,166
2019,Cincinnati,7,64,64.8024,63.1993,109.572,46,111.566,95.5241,27,94.515,17.0509,18.2,112.1,93.9,0.885,34,28,6,82.35294,49.0,48.1,38.1,30.5,16.1,20.9,37.6,70.6,29.4,62.4,64.8,47.3,44.7,35.0,35.1,14.7,9.6,54.1,50.6,66.9,33.1,57.2,42.8,64.9,76.833,80.351,1.891,51.633,70.4,66.4,1.098,0.953,24.662,5.9,56,337,800,32,12.9,1,3,2,2,8,0,16,47,33,66,6.0,10,123,68,19,2.7,2,2,0,0,4,1,18,350,26,94,9.4,2,0,2,1,9,1,51,350,72
2019,Colgate,15,64,67.5448,66.3489,110.64,37,110.038,102.764,167,105.751,4.2867,2.9,108.4,105.5,0.577,33,23,10,69.69697,55.9,50.6,28.9,28.6,19.3,18.0,30.3,73.1,26.9,69.7,67.5,53.9,50.4,39.1,33.9,9.9,9.5,57.9,52.1,59.0,41.0,59.1,40.9,67.9,77.685,80.993,1.573,10.836,74.3,71.0,1.107,1.027,11.298,-4.1,166,234,799,144,1.7,0,0,0,2,0,1,140,219,144,209,-2.4,130,299,209,55,1.8,1,1,3,0,7,2,26,338,55,115,9.6,0,0,1,2,4,2,47,338,114
2019,Duke,1,8,73.6764,72.2115,113.184,15,120.084,91.745,8,88.0911,31.9925,31.0,119.3,88.3,0.97,34,29,5,85.29412,53.4,44.6,34.6,24.0,17.7,19.8,36.1,70.3,29.7,63.9,73.7,58.3,44.9,30.2,29.3,16.4,8.0,52.2,48.7,62.4,37.6,65.3,34.7,73.9,78.656,80.832,0.687,88.931,69.0,69.1,1.129,0.913,37.373,11.2,9,18,798,1,24.8,9,4,5,1,6,0,1,2,1,1,14.6,1,31,1,126,0.7,2,0,2,0,4,0,26,318,126,273,11.1,1,0,1,0,7,0,22,349,271
2019,Fairleigh Dickinson,16,64,67.8895,66.7742,108.37,65,106.184,104.709,214,110.432,-4.2487,-5.5,104.8,110.3,0.357,31,18,13,58.06452,54.5,51.5,35.5,30.2,19.4,20.4,29.4,66.9,33.1,70.6,67.9,51.2,51.6,40.4,34.3,10.2,9.2,53.2,51.5,65.0,35.0,61.5,38.5,68.1,75.792,79.678,1.741,0.2,74.3,70.3,1.083,1.051,7.488,-9.2,208,226,797,229,-3.7,0,0,0,0,0,2,226,312,229,311,-6.2,17,350,311,141,0.4,0,1,1,0,4,1,49,308,140,282,11.2,0,0,0,1,5,2,20,351,282
2019,Florida,10,32,64.8004,62.6903,104.227,148,110.219,97.2175,48,91.895,18.3239,18.4,109.8,91.4,0.892,34,19,15,55.88235,49.9,48.4,30.4,33.6,18.0,22.6,31.1,68.3,31.7,68.9,64.8,49.8,48.6,33.5,32.0,11.3,8.9,51.1,48.8,56.6,43.4,62.0,38.0,64.3,77.265,79.585,1.39,79.849,71.8,69.0,1.042,0.971,34.588,0.6,69,345,796,28,13.6,2,10,1,2,7,2,17,34,28,17,10.3,5,54,16,307,-2.1,2,2,0,2,1,2,58,332,307,104,9.6,3,1,1,2,3,3,58,332,103
2019,Florida St.,4,16,69.2552,68.2507,106.629,95,112.987,95.7851,33,90.4293,22.5574,19.2,111.3,92.1,0.898,34,27,7,79.41176,50.7,47.3,36.3,36.1,19.2,20.3,33.1,73.1,26.9,66.9,69.3,51.0,46.2,33.6,32.6,12.5,8.3,49.8,44.2,61.7,38.3,61.2,38.8,69.9,78.662,81.864,1.929,59.895,74.1,72.5,1.067,0.956,32.314,7.7,34,126,795,15,16.3,6,5,5,0,3,1,10,26,15,12,11.0,11,84,12,10,3.5,1,0,1,0,2,1,6,156,10,74,9.2,4,0,0,1,6,1,16,287,77
2019,Gardner Webb,16,64,68.3164,67.0883,108.532,62,107.475,105.231,231,108.218,-0.74352,-1.7,105.5,107.2,0.454,31,20,11,64.51613,54.8,50.2,39.2,27.7,16.8,18.1,22.6,69.0,31.0,77.4,68.3,53.8,49.9,37.7,33.8,7.4,8.8,51.8,54.3,62.7,37.3,55.0,45.0,68.5,75.143,77.391,1.73,0.2,71.6,72.5,1.083,1.049,13.189,-4.9,157,205,794,184,-1.2,0,1,0,1,0,1,159,273,184,264,-4.1,10,299,264,35,2.3,0,0,2,1,4,4,34,305,37,259,11.0,2,3,0,0,8,3,79,333,259
2019,Georgia St.,14,64,71.0957,69.8602,106.563,97,107.886,102.734,166,102.289,5.59737,6.3,107.6,101.3,0.667,32,23,9,71.875,54.4,50.1,35.7,31.3,16.6,21.1,23.3,66.4,33.6,76.7,71.1,51.8,50.5,38.4,33.0,14.4,9.8,46.0,58.5,56.3,43.7,54.3,45.7,71.2,76.564,78.025,2.184,41.152,65.6,69.8,1.066,1.028,15.85,-1.1,149,71,793,116,4.3,0,1,0,1,2,0,93,128,117,107,1.2,33,180,107,5,3.7,0,1,2,2,5,0,2,244,8,80,9.3,1,0,2,0,9,4,22,342,92
2019,Gonzaga,1,8,71.5883,69.7687,123.829,1,125.125,90.7597,5,92.336,32.7887,32.5,124.1,91.6,0.971,33,30,3,90.90909,59.6,44.2,36.0,25.1,14.5,18.9,30.6,72.9,27.1,69.4,71.6,62.3,43.1,36.5,30.9,13.3,4.9,55.9,41.1,64.7,35.3,65.4,34.6,72.0,78.212,80.475,1.839,55.473,76.7,69.5,1.241,0.909,21.704,7.1,8,49,792,2,24.6,1,2,4,1,9,0,1,9,2,29,9.5,1,225,28,227,-0.5,1,0,4,1,2,0,22,247,226,267,11.0,1,0,5,0,4,1,25,272,267
2019,Houston,3,16,67.4728,66.1482,112.096,25,114.118,91.1078,6,91.6934,22.4249,23.2,114.1,90.9,0.932,34,31,3,91.17647,52.1,42.4,31.9,37.6,16.8,18.2,34.7,73.8,26.2,65.3,67.5,50.8,43.1,35.9,27.6,13.8,6.7,55.8,50.1,57.1,42.9,58.9,41.1,67.4,76.192,78.923,1.802,36.791,70.2,69.2,1.12,0.907,21.749,7.9,1,264,791,18,15.8,1,0,5,2,6,1,13,43,17,69,5.6,33,353,72,23,2.6,5,2,3,0,5,1,5,203,16,128,9.8,2,1,3,0,11,1,13,345,101
2019,Iona,16,64,71.3027,70.5217,107.93,73,106.514,105.576,241,109.593,-3.07828,-4.9,105.2,110.1,0.372,32,17,15,53.125,53.0,52.3,37.1,28.8,17.3,18.6,25.7,69.9,30.1,74.3,71.3,53.3,50.2,35.1,36.8,8.0,11.4,50.4,55.8,56.4,43.6,57.1,42.9,72.0,76.777,80.321,2.012,7.379,74.1,68.3,1.077,1.06,9.366,-10.2,253,49,790,186,-1.3,0,0,0,1,0,2,126,220,186,234,-3.2,91,237,234,267,-1.3,0,1,2,2,4,3,27,353,267,71,9.2,5,1,0,2,6,2,3,182,73
2019,Iowa,10,32,70.2251,69.3715,110.452,38,117.163,104.226,195,101.207,15.9555,15.9,116.4,100.5,0.844,33,22,11,66.66667,52.6,51.6,42.3,28.8,17.2,18.5,29.9,71.0,29.0,70.1,70.3,51.5,53.4,36.1,32.6,9.3,7.8,60.1,59.0,61.0,39.0,58.6,41.4,70.9,78.354,81.123,1.504,55.647,74.0,68.4,1.106,1.04,31.994,3.2,214,84,789,38,11.8,2,6,6,3,6,2,23,45,38,33,9.4,16,272,33,27,2.4,0,1,1,0,3,2,7,190,27,283,11.2,0,2,1,2,3,0,43,285,285
2019,Iowa St.,6,64,68.6743,67.6056,112.927,18,118.992,99.678,90,97.1452,21.8472,22.1,118.2,96.1,0.915,34,23,11,67.64706,54.9,48.5,30.3,23.6,16.2,18.8,28.5,70.0,30.0,71.5,68.7,55.0,47.1,36.5,33.8,12.8,7.5,54.5,49.9,60.4,39.6,60.7,39.3,69.1,77.656,79.614,1.485,56.016,73.2,71.5,1.127,0.994,33.257,4.3,75,167,788,17,16.0,5,3,5,6,6,2,13,37,18,22,10.1,16,283,21,266,-1.2,6,2,1,1,1,0,63,297,265,274,11.1,0,0,1,0,5,1,63,305,275
2019,Kansas,4,32,70.6439,69.9355,105.568,119,112.746,98.4952,64,92.0406,20.7051,20.3,112.5,92.2,0.908,34,25,9,73.52941,52.3,47.8,32.9,27.7,18.7,18.5,29.7,71.7,28.3,70.3,70.6,52.2,45.9,35.0,33.6,11.0,9.0,48.8,52.8,65.0,35.0,58.6,41.4,71.5,77.524,80.449,1.073,89.423,69.7,68.1,1.055,0.981,38.465,8.3,48,67,787,16,16.2,7,5,8,3,6,1,2,16,16,5,11.9,2,20,5,22,2.6,1,1,3,0,1,2,8,316,22,68,9.1,0,0,1,0,1,0,6,316,70
2019,Kansas St.,4,64,64.9201,63.0414,101.553,213,107.96,91.5612,7,87.7377,20.2225,19.0,106.5,87.5,0.906,33,25,8,75.75758,49.5,48.1,30.7,30.5,17.4,22.9,28.1,74.4,25.6,71.9,65.0,49.0,49.1,33.6,31.2,7.8,8.4,57.9,54.8,61.8,38.2,57.2,42.8,64.7,76.626,79.942,2.149,48.118,66.4,66.6,1.013,0.912,32.441,6.6,56,342,786,22,14.5,3,5,8,1,5,1,18,48,22,26,9.7,20,303,26,21,2.7,2,1,1,0,0,1,13,222,21,308,11.5,0,0,0,0,2,2,24,338,308
2019,Kentucky,2,8,67.8907,65.8287,112.784,19,118.223,95.68,30,90.8094,27.4133,25.2,116.9,91.7,0.942,33,27,6,81.81818,53.3,47.0,42.5,27.1,18.5,18.4,36.6,74.2,25.8,63.4,67.9,52.7,43.6,36.4,35.0,14.2,7.7,52.1,48.2,70.2,29.8,61.7,38.3,67.2,78.06,80.796,0.592,95.376,74.0,70.6,1.126,0.96,33.711,8.8,27,274,785,8,19.5,8,4,3,0,6,2,5,31,8,7,11.8,1,69,7,67,1.6,2,1,1,2,3,2,44,328,68,335,12.1,0,1,3,2,5,2,56,350,334
